Time,x1,x2,x3
0.97,0.3669339554260193,0.3745595463063589,0.38229368032753724
0.98,0.3901360840784305,0.3980864733210324,0.40614455301887714
0.99,0.4143100173665436,0.4225825498202345,0.4309618231294322
1.0,0.43944749936962096,0.44803922997608236,0.45673665577874806
1.01,0.46553940703811975,0.4744471034822396,0.48345935434472054
1.02,0.4925757584038189,0.50179590402256,0.5111193691898978
1.03,0.5205457215629191,0.5300745185100754,0.5397053071554452
1.04,0.5494376244240238,0.559270997088027,0.5692049418142171
1.05,0.5792389652122323,0.5893725638839287,0.599605224473716
1.06,0.6099364237198969,0.6203656285069884,0.6308922959190371
1.07,0.6415158732939062,0.6522357982785458,0.6630514988852229
1.08,0.6739623935487241,0.684967891184508,0.6960673912478164
1.09,0.7072602837937249,0.7185459495381408,0.7299237599197265
1.1,0.7413930771627596,0.7529532543409061,0.7646036354419159
1.11,0.7763435554332199,0.788172340328436,0.8000893072547658
1.12,0.8120937645212798,0.8241850116880896,0.8363623396363863
1.1300000000000001,0.8486250306393577,0.8609723584339545,0.873403588293521
1.1400000000000001,0.8859179771012632,0.8985147734245629,0.9111932175901174
1.1500000000000001,0.92395254175991,0.9367919700079889,0.9497107183980631
1.16,0.9627079950618912,0.9757830002784726,0.9889349265540136
1.17,1.002162958702681,1.0154662739281153,1.0288440419057148
1.18,1.0422954248656617,1.0558195776767043,1.0694156479306638
1.19,1.0830827760276789,1.0968200952621616,1.1106267319094703
1.2,1.1245018053132794,1.138444427973643,1.1524537056357491
1.21,1.1665287373793374,1.1806686157087976,1.1948724266439117
1.22,1.2091392498112576,1.2234681585362397,1.2378582199357604
1.23,1.2523084950115038,1.2668180387438386,1.2813859001863153
1.24,1.2960111225607638,1.3106927433529663,1.325429794408913
1.25,1.340221302031611,1.3550662870784593,1.3699637650591558
1.26,1.3849127462341517,1.3999122357136184,1.4149612335569433
1.27,1.4300587348727138,1.4452037299192146,1.460395204205394
1.28,1.475632138592317,1.490913509395076,1.506238288485157
1.29,1.5216054433932567,1.5370139374125222,1.5524627297022267
1.3,1.5679507753918467,1.583477025685555,1.5990404279670924
1.31,1.6146399259050355,1.6302744595584213,1.6459429654827487
1.32,1.6616443768363136,1.6773776234869002,1.6931416321187862
1.33,1.7089353263400797,1.7247576267903524,1.7406074512485779
1.34,1.7564837147413535,1.7723853296513912,1.7883112058262849
1.35,1.8042602506875232,1.8202313693397445,1.8362234646802238
1.36,1.852235437508589,1.8682661866367332,1.8843146089989358
1.37,1.9003795997621695,1.9164600524365754,1.9325548589861214
1.3800000000000001,1.9486629099393986,1.964783094500569,1.9809143006604408
1.3900000000000001,1.9970554153076758,2.0132053243400927,2.029362912776082
1.4000000000000001,2.0455270648660946,2.0616966642042267,2.0778705938398527
1.41,2.0940477363893217,2.1102269741476896,2.126407189200499
1.42,2.142587263535561,2.15876607915476,2.1749425181858473
1.43,2.191115462994235,2.207283796294752,2.2234464012633777
1.44,2.239602161648914,2.25574996188462,2.2718886871997626
1.45,2.288017223731094,2.304134458634231,2.32023928019495
1.46,2.3363305779403483,2.3524072427498943,2.368468166966339
1.47,2.384512244506475,2.400538370971754,2.416545443758717
1.48,2.4325323621692596,2.4484980275206936,2.464441343255623
1.49,2.480361215051594,2.4962565509305286,2.5121262613679147
1.5,2.5279692594017686,2.543784460741323,2.559570783875457
1.51,2.575327150180844,2.591052484029818,2.606745712897932
1.52,2.6224057674712107,2.638031581753079,2.6536220931709633
1.53,2.669176242682548,2.6846929748816786,2.7001712381038963
1.54,2.715609984531611,2.7310081702988804,2.746364755595792
1.55,2.7616787047724483,2.7769489864425236,2.792174573586411
1.56,2.8073544436539173,2.8224875786665202,2.83757296531916
1.57,2.852609595081577,2.8675964642991603,2.8825325742933097
1.58,2.8974169314613043,2.9122485473756656,2.9270264388829945
1.59,2.941749628202291,2.9564171430227217,2.9710280166008634
1.6,2.9855812878573667,3.000076001473068,3.0145112079845164
1.61,3.028885963878923,3.0431993316885126,3.0574503800842647
1.62,3.071638183969048,3.085761824570131,3.0998203895310565
1.6300000000000001,3.1138129730028776,3.127738675734742,3.1415966051638122
1.6400000000000001,3.1553858755045274,3.169105607837179,3.1827549301958005
1.6500000000000001,3.1963329776553615,3.209838892418266,3.223271823900126
1.6600000000000001,3.236630928814821,3.2499153712588242,3.2631243227947953
1.67,3.276256962534422,3.2893124772205082,3.3022900613082964
1.68,3.3151889170460267,3.3280082545547067,3.3407472919071046
1.69,3.3534052552059306,3.3659813786612385,3.3784749046669957
1.7,3.390885083876847,3.4032111752790457,3.4154524462705558
1.71,3.4276081727303143,3.439677639091637,3.451660138413781
1.72,3.4635549724526293,3.4753614517305267,3.487078895605216
1.73,3.498706632337909,3.510243999160454,3.5216903423416164
1.74,3.5330450172524515,3.544307388430763,3.5554768296446517
1.75,3.5665527239551365,3.5775344637778512,3.588421450943798
1.76,3.599213096759165,3.609908822064197,3.620508057291111
1.77,3.631010242521051,3.641414827540077,3.6517212718941923
1.78,3.661929044943383,3.6720376259146845,3.6820465039542563
1.79,3.691955178178468,3.701763157723989,3.7114699617968703
1.8,3.7210751197206284,3.730578170983307,3.739978665283532
1.81,3.749276162575542,3.758470233113189,3.7675604574929134
1.82,3.7765464266956856,3.785427742127907,3.79420401566127
1.83,3.802874869671567,3.811439937076456,3.8198988613721676
1.84,3.8282512966691558,3.836496907726682,3.8446353699863476
1.85,3.852666369604541,3.8605896034838265,3.868404779303251
1.86,3.8761116155475803,3.8837098415354445,3.8911991974464106
1.87,3.8985794343469613,3.905850314215391,3.9130116099656043
1.8800000000000001,3.9200631054698274,3.927004595580221,3.933835886149389
1.8900000000000001,3.940556794049803,3.947167147192106,3.953666784542327
1.9000000000000001,3.960055556137979,3.96633332310306,3.9724999576619386
1.9100000000000001,3.9785553431521326,3.9844993740359698,3.99033195591115
1.92,3.9960530055201797,4.001662450758698,4.00716023068269
1.93,4.012546295514577,4.017820606648198,4.022983136652668
1.94,4.028033869275123,4.032972799442342,4.037799933261256
1.95,4.042515288018343,4.047118892177887,4.051610785379143
1.96,4.0559910184323655,4.060259653313736,4.064416763159154
1.97,4.068462432256934,4.07239675603937,4.076219841073197
1.98,4.07993180504893,4.083532776769098,4.087022896135363
1.99,4.090402314134531,4.093671192823451,4.096829705312811
2.0,4.099878035749828,4.102816379299833,4.105644942126752
2.0100000000000002,4.108363941372493,4.110973605135229,4.113474172446594
2.02,4.115865893247773,4.1181490283645115,4.120323849481036
2.0300000000000002,4.122390639112878,4.124349690578632,4.126201307970616
2.04,4.12794580612447,4.12958351058766,4.131114757586944
2.05,4.1325398939947275,4.133859277294392,4.135073275544539
2.06,4.136182267342192,4.137186641784925,4.138086798431965
2.07,4.138883147264233,4.13957610864334,4.14016611326956
2.08,4.140653602138754,4.141039026498278,4.141322847801848
2.09,4.141505537663403,4.141587577809944,4.141569460033358
2.1,4.141451686141241,4.141234767906716,4.1409192270172595
2.11,4.140505595022531,4.13999441328122,4.139386232906906
2.12,4.138681614712955,4.137881129156431,4.1369853562810555
2.13,4.135994885659204,4.134910316332946,4.133732256754145
2.14,4.132461324723608,4.131098147329316,4.129643360883702
2.15,4.128097610860034,4.126461551827858,4.12473584738755
2.16,4.122921170103946,4.121018201439096,4.119027631684116
2.17,4.116950159890155,4.114786493798493,4.112537349769772
2.18,4.110203452712352,4.107785536009829,4.105284341447691
2.19,4.102700619139141,4.100035127450093,4.097288632923327
2.2,4.09446191020184,4.091555741951383,4.0885709187821915
2.21,4.085508239169928,4.082368509375836,4.079152543366112
2.22,4.07586116273051,4.072495196600182,4.069055481564773
2.23,4.065542861588751,4.06195818792702,4.058302319039793
2.24,4.054576120506746,4.05078046494046,4.046916231899161
2.25,4.042984307798768,4.038985585824246,4.0349209658402945
2.2600000000000002,4.030791354301359,4.026597664160983,4.022340814780521
2.27,4.018021731837197,4.0136413472315375,4.009200598994189
2.2800000000000002,4.004700431192107,4.000141793834154,3.9955256427761006
2.29,3.99085293962504,3.986124651643225,3.981341751651348
2.3000000000000003,3.9765052179312566,3.9716160341281252,3.966675189152093
2.31,3.961683677079373,3.9566424970528464,3.9515526531821488
2.32,3.946415154443259,3.9412310145776037,3.936001251990681
2.33,3.9307268896502254,3.92540895498391,3.9200484797766024
2.34,3.914646500067189,3.909204056044974,3.9037221919456573
2.35,3.898201955946912,3.892644400063573,3.8870505800424313
2.36,3.881421555256659,3.875758388599878,3.8700621463798686
2.37,3.864333898211938,3.858574716911964,3.8527856783891106
2.38,3.8469678615382374,3.8411223481320187,3.835250222712753
2.39,3.8293525724839244,3.823430487201474,3.817485059064827
2.4,3.8115173826076783,3.8055285545885322,3.799519673881034
2.41,3.79349184136408,3.7874461598117324,3.7813837337829423
2.42,3.775305669511093,3.769213074793379,3.7631070588800304
2.43,3.756988732363383,3.750859207066823,3.744719595933605
2.44,3.738571012915559,3.7324145728616984,3.72625139140673
2.45,3.720082584859496,3.713909270091346,3.7077325644244437
2.46,3.7015535855200428,3.695373451266717,3.689193279668577
2.47,3.683014188733464,3.6768372963611573,3.6706637202315777
2.48,3.6644945776930284,3.6583309856504553,3.6521740604537603
2.49,3.6460249177861654,3.639884672552645,3.6337544387684413
2.5,3.6276353294476564,3.621528456491956,3.6154349305793807
2.5100000000000002,3.609355861053277,3.603292355811365,3.5972455211949494
2.52,3.5912164618782856,3.5852062807581153,3.5792160788433747
2.5300000000000002,3.5732469551450983,3.567300006566512,3.5613763277933534
2.54,3.5554770111843976,3.549603146662221,3.543755821604214
2.5500000000000003,3.5379361207338444,3.532145126012183,3.526383916529708
2.56,3.5206535683984015,3.5149551546441327,3.509289745099364
2.57,3.5036584062961613,3.498062201359545,3.4925021899011788
2.58,3.4869794279134085,3.481494967663665,3.476049857589235
2.59,3.470645142192421,3.4652818619360946,3.459961053139643
2.6,3.454683747875347,3.4494509738651673,3.444263754377978
2.61,3.4391231081272395,3.434030049169125,3.42898558680112
2.62,3.423990725461091,3.4190464646268426,3.414153798716172
2.63,3.409313716987426,3.404527203440577,3.3997952367188256
2.64,3.395118790010733,3.390498830952906,3.3859363215332348
2.65,3.3814322179946923,3.376987470739712,3.372603024235149
2.66,3.368279816917833,3.3640187811007274,3.359820842879696
2.67,3.3556869220408947,3.3516179319687978,3.347614779554854
2.68,3.3436783651068014,3.3398095822586393,3.336009317881261
2.69,3.332278451993771,3.328617857675483,3.32502840097861
2.7,3.3215109408416654,3.3180663290035644,3.3146954099184534
2.71,3.3113990206712653,3.3081779908940114,3.3050331426828192
2.72,3.3019652905157213,3.298975241171212,3.296063793647567
2.73,3.2932317390829455,3.2904798606762786,3.2878089336089453
2.74,3.285219724967261,3.282712993665766,3.280289490371334
2.75,3.277949957428108,3.275695128783267,3.2735257299136293
2.7600000000000002,3.271442477753107,3.2694460806210137,3.267537238151233
2.77,3.2657166412222534,3.2639849718880853,3.2623429033100515
2.7800000000000002,3.2607910996894747,3.2593302162012576,3.257960898928365
2.79,3.2566837847972154,3.2554995015139925,3.25440866750187
2.8000000000000003,3.2534118918391743,3.2525097741984736,3.251702904786614
2.81,3.250991864285697,3.250377223795015,3.2498595447739365
2.82,3.249439378985766,3.249117268442566,3.248893745350956
2.83,3.2487693320588913,3.248744541003431,3.2488198746594943
2.84,3.2489958254896107,3.249272875894677,3.2496514981657185
2.85,3.250132154436655,3.250715296638094,3.2514013664521353
2.86,3.2521907952682017,3.2530840041399034,3.2540814037429304
2.87,3.2551833943339874,3.256390365710767,3.25770269717297
2.88,3.2591207574843777,3.2606449048359742,3.262275486810127
2.89,3.2640128403458313,3.2658572917050153,3.2678091564399123
2.9,3.2698687393615096,3.2720363345090644,3.2743122251207013
2.91,3.2766966836050893,3.2791899715142003,3.2817923395171547
2.92,3.2845040273751542,3.2873252639175057,3.2902562670187394
2.93,3.2932972435768217,3.2964483894924634,3.2997098896495327
2.94,3.3030819178965647,3.3065646370293784,3.3101581987747966
2.95,3.3138627437754717,3.317678401575825,3.3216052906090896
2.96,3.325643518185467,3.3297931804813983,3.3340543625299457
2.97,3.3384271382122885,3.3429115702503354,3.347507710200454
2.98,3.3522155984483115,3.3570352642048413,3.361966725503316
2.99,3.3670099891975482,3.372165050961206,3.3774318952882414
3.0,3.3828104954944447,3.38830081372011,3.3939028009338243
3.0100000000000002,3.399616396937367,3.4054415303717334,3.4113781187242664
3.02,3.4174260683369115,3.4235852744155815,3.429855621040634
3.0300000000000002,3.4362369811784648,3.4427292166942123,3.4493321783655673
3.04,3.4560457058977,3.4628696279392828,3.4698037620996334
3.0500000000000003,3.4768479149669465,3.4840018821276395,3.4912654481867906
3.06,3.498638386789681,3.506120460644427,3.5137114215457137
3.0700000000000003,3.521411010399607,3.5292189572494723,3.5371349813029647
3.08,3.545158790960109,3.5532900838424597,3.561528546823337
3.09,3.569873856059142,3.5783256770217395,3.58688366453191
3.1,3.595547462793866,3.6043167054308345,3.6131910155216937
3.11,3.6221700056386625,3.6312532778860453,3.6404404239400203
3.12,3.6497310250894714,3.6591246522778604,3.668620866146127
3.13,3.6782192170766317,3.6879192452381147,3.697720480631676
3.14,3.707622443137778,3.717624642564253,3.7277265786953295
3.15,3.737927741341646,3.7482276103912686,3.758625655861712
3.16,3.7691213379529267,3.7797141071012823,3.7904034040345262
3.17,3.801188659827705,3.8120692959600615,3.823044724372882
3.18,3.8341143475283075,3.8452775584690757,3.856533740879231
3.19,3.867882269145745,3.8793225084210836,3.890853814686684
3.2,3.9024755348173623,3.9141870066466256,3.925987559032884
3.21,3.9378765119265626,3.9498531764381144,3.9619168549069026
3.22,3.9740668409709667,3.9863024196376586,3.9986228673551407
3.23,4.011027452084742,4.023515433374163,4.036086062431509
3.24,4.048738582200186,4.061472227434594,4.074286224776654
3.25,4.087179792833144,4.100152142253836,4.113202475810431
3.2600000000000002,4.126329988476283,4.1395338675069,4.152813292521212
3.27,4.166167435583617,4.179595461286772,4.19309652683513
3.2800000000000002,4.206669782129221,4.220314369850659,4.234029425547875
3.29,4.247814077722566,4.261667447916829,4.275588650801025
3.3000000000000003,4.289576794262301,4.303630979493797,4.317750301084541
3.31,4.331933847109968,4.346180699223132,4.360489932746529
3.3200000000000003,4.374860616764558,4.38929181421663,4.403782581990858
3.33,4.4183319710183735,4.432939026368232,4.447602787342905
3.34,4.462322287574348,4.477096555120636,4.491924612563165
3.35,4.506805477104371,4.521738160666041,4.536721669988095
3.36,4.551755006727918,4.566837167560199,4.5819671442772565
3.37,4.5971439238898615,4.612366488728533,4.627633816545303
3.38,4.642944880615947,4.658298649842653,4.673694088857124
3.39,4.689130158124121,4.704605814045417,4.7201200090641455
3.4,4.735671691769574,4.751259807002215,4.766883295959373
3.41,4.782541096301007,4.798232142255962,4.813955364728553
3.42,4.829709691405467,4.845494046863,4.861307352674592
3.43,4.877148527518677,4.893016487286799,4.908910145192039
3.44,4.9248284118776855,4.940770195526169,4.956734401968243
3.45,4.972719934792398,4.988725695454509,5.004750583387681
3.46,5.020793496112305,5.036853329346314,5.052928977115599
3.47,5.069019331864613,5.085123284567124,5.101239724837114
3.48,5.117367541039822,5.133505620402901,5.149652849127692
3.49,5.165808112500615,5.1819702950046285,5.198138280430782
3.5,5.214310951989842,5.230487192423962,5.246665884118413
3.5100000000000002,5.26284590921334,5.279026149715554,5.295205487610315
3.52,5.311382804973153,5.327556984081645,5.343726907527194
3.5300000000000002,5.3598914583267625,5.376049520034574,5.392199976853756
3.54,5.408341713747922,5.424473616552662,5.440594572086974
3.5500000000000003,5.456703468264573,5.4727991942050975,5.488880640345201
3.56,5.504946698549502,5.520996262221405,5.537028226413751
3.5700000000000003,5.55304148793931,5.569034945481108,5.585007499702552
3.58,5.600958053357367,5.6168855113993095,5.632788781091683
3.59,5.648666772116603,5.664518396684034,5.680342569640564
3.6,5.696138208577912,5.7119042339411825,5.7276395691368105
3.61,5.743343140640226,5.759013878103195,5.774650714460863
3.62,5.790252586038461,5.8058184326576665,5.821347197742618
3.63,5.836837828425584,5.852289275652238,5.8677004942865665
3.64,5.883070443215383,5.898398085452434,5.913682388242105
3.65,5.928922323162687,5.944116866229218,5.95926499799589
3.66,5.9743657036579805,5.989417973153342,6.004420801263403
3.67,6.019373187713686,6.03427413727384,6.0491226598571615
3.68,6.0639177706196,6.0786584900582366,6.093343844109249
3.69,6.107972864245302,6.122544587572406,6.137058056926205
3.7,6.151512320967691,6.16590643427834,6.1802394574546495
3.71,6.1945104572020755,6.208718506428372,6.22286268433629
3.72,6.236942076515657,6.250955775034823,6.264902878531447
3.73,6.278782492302635,6.292593728394412,6.306335705690506
3.74,6.320007550000476,6.333608394147117,6.34713737805318
3.75,6.360593648827385,6.3739763608497,6.387284675855908
3.7600000000000002,6.4005177630214325,6.413674799044419,6.426754968228059
3.77,6.439757462562171,6.452681481803989,6.465526233558191
3.7800000000000002,6.478290933356142,6.490974804734329,6.503577079312021
3.79,6.516096996868095,6.528533805417059,6.540886761284256
3.8000000000000003,6.5531551291802295,6.565338182274243,6.577435202266978
3.81,6.589445479462345,6.601368312838468,6.61320301011778
3.8200000000000003,6.624948887836245,6.636605271411715,6.648171495211379
3.83,6.659646902618329,6.67103084609722,6.682322687259025
3.84,6.69352179692487,6.704627555188955,6.715639351480543
3.85,6.726556584625012,6.7373786629039785,6.748105004114468
3.86,6.758735035627131,6.769268194443508,6.779703927252328
3.87,6.7900416904848395,6.800280950369171,6.810421182983694
3.88,6.820461874309433,6.830402520281457,6.840242626839286
3.89,6.849981709976297,6.859619295788125,6.869154920520055
3.9,6.8785881306133945,6.887918482750824,6.8971455439007405
3.91,6.906268891360553,6.91528811279895,6.924202806297139
3.92,6.933012580389029,6.94171705410039,6.950315856986933
3.93,6.958808629171374,6.9671950213794,6.975474694974615
3.94,6.983647321992391,6.991712585172672,6.999670177991692
3.95,7.0075198046926355,7.015261180315206,7.022894030724128
3.96,7.030418092636552,7.03783311364839,7.045138852259556
3.97,7.052335077898108,7.059421570943313,7.066398122747605
3.98,7.073264535657451,7.080020623033117,7.086666209267325
3.99,7.093201129802826,7.099625231148845,7.105938370896433
4.0,7.112140417732709,7.118231251453994,7.124210762977823
4.01,7.130078854353861,7.135835438773691,7.141480440579505
4.0200000000000005,7.147013795271658,7.152435449515124,7.1577453611448325
4.03,7.162943499169878,7.1680298437766234,7.173004386330679
4.04,7.177867129377769,7.182618086643474,7.18725728303186
4.05,7.191784754622988,7.196200548669304,7.2005047235909165
4.0600000000000005,7.204697348969755,7.2087785055426075,7.212748285193052
4.07,7.216606790942264,7.220354136938718,7.223990448446769
4.08,7.2275158618341315,7.230930524558237,7.234234595151493
4.09,7.237428243205426,7.240511649353726,7.243485005254181
4.1,7.246348513569511,7.249102387947104,7.251746852997652
4.11,7.254282144272686,7.256708508241026,7.259026202264128
4.12,7.261235494570356,7.263336664228154,7.26533000111814
4.13,7.26721580590412,7.2689943900030185,7.270666075553742
4.14,7.272231195384964,7.273690092981837,7.27504312245165
4.15,7.276290648488417,7.277433046336409,7.2784707017526244
4.16,7.2794040109682205,7.2802333806488875,7.28095922785418
4.17,7.281581979995819,7.282102074794939,7.2825199602383295
4.18,7.282836094533626,7.283050946063496,7.2831649933388
4.19,7.283178724950737,7.283092639521993,7.282907245656871
4.2,7.282623061890437,7.2822406166366624,7.281760448135589
4.21,7.281183104399501,7.280509143158122,7.279739131802849
4.22,7.278873647330008,7.277913276283161,7.276858614694443
4.23,7.2757102680249695,7.274468851104281,7.273134988068872
4.24,7.271709312299765,7.270192466359185,7.268585101926291
4.25,7.266887879732025,7.265101469493022,7.263226549844652
4.26,7.261263808273151,7.259213941046873,7.257077653146666
4.2700000000000005,7.254855658195374,7.252548678386473,7.250157444411855
4.28,7.247682695388757,7.245125178785854,7.242485650348509
4.29,7.239764874023197,7.2369636218811175,7.234082674040984
4.3,7.231122818591014,7.228084851510118,7.224969576588307
4.3100000000000005,7.221777805346309,7.218510356954423,7.215168058150597
4.32,7.211751743157761,7.2082622536004,7.204700438420397
4.33,7.201067153792132,7.197363263036876,7.1935896365364504
4.34,7.189747151646194,7.185836692607226,7.181859150458027
4.3500000000000005,7.177815422945329,7.173706414434347,7.169533035818344
4.36,7.165296204427533,7.160996843937358,7.1566358842761195
4.37,7.152214261531981,7.147732917859365,7.14319280138474
4.38,7.138594866111801,7.13394007182608,7.129229383998958
4.39,7.124463773691126,7.119644217455475,7.114771697239448
4.4,7.109847200286838,7.104871719039071,7.099846251035959
4.41,7.094771798815946,7.089649369815862,7.084479976270169
4.42,7.079264635109746,7.0740043678602,7.068700200539702
4.43,7.0633531635564,7.057964291605369,7.052534623565146
4.44,7.047065202393844,7.041557075024857,7.036011292262163
4.45,7.030428908675252,7.024810982493663,7.019158575501165
4.46,7.013472752929583,7.007754583352267,7.002005138577244
4.47,6.996225493540034,6.990416726196156,6.984579917413338
4.48,6.978716150863429,6.972826512914028,6.966912092519858
4.49,6.960973981113863,6.955013272498068,6.949031062734199
4.5,6.943028450034082,6.937006534649818,6.930966418763761
4.51,6.924909206378298,6.918836003205455,6.912747916556322
4.5200000000000005,6.906646055230323,6.900531529404338,6.894405450521688
4.53,6.888268931180992,6.882123085024901,6.875969026628742
4.54,6.869807871389062,6.8636407354120825,6.857468735402096
4.55,6.851292988549792,6.845114612420545,6.838934724842651
4.5600000000000005,6.832754443795552,6.826574887298035,6.820397173296433
4.57,6.814222419552833,6.808051743533298,6.801886262296119
4.58,6.795727092380115,6.7895753496929805,6.7834321493996885
4.59,6.777298605810984,6.771175832271946,6.765064941050662
4.6000000000000005,6.758967043226995,6.752883248581478,6.746814665484338
4.61,6.740762400784663,6.734727559699714,6.7287112457044
4.62,6.722714560420942,6.716738603508704,6.7107844725542325
4.63,6.7048532629614925,6.698946067842335,6.693063977907183
